DBN,Cohort,Total Enrolled,Total Present,Average Attendance
31R011,2008,52692.0,49459.0,0.9386434373339406
31R013,2006,140066.0,130051.0,0.9284979938029215
31R013,2007,137874.0,129241.0,0.9373848586390472
31R013,2008,138367.0,130392.0,0.9423634248050474
31R014,2006,109932.0,95749.0,0.8709838809445839
31R014,2007,110712.0,97497.0,0.8806362453934533
31R014,2008,116118.0,101291.0,0.8723109250934394
31R016,2006,190642.0,172790.0,0.9063585149127684
31R016,2007,194320.0,175181.0,0.9015078221490326
31R016,2008,185624.0,168044.0,0.9052924190837391
31R018,2006,101118.0,89351.0,0.8836310053600743
31R018,2007,101633.0,90154.0,0.8870544016215206
31R018,2008,104343.0,93625.0,0.8972810825834028
31R019,2006,116357.0,108974.0,0.9365487250444752
31R019,2007,122278.0,114770.0,0.9385989303063511
31R019,2008,120547.0,112923.0,0.9367549586468349
31R020,2006,76621.0,69837.0,0.911460304616228
31R020,2007,78343.0,72423.0,0.9244348569750966
31R020,2008,87008.0,80255.0,0.9223864472232438
31R021,2006,92970.0,85245.0,0.9169086802194256
31R021,2007,97084.0,88562.0,0.9122203452680153
31R021,2008,98199.0,88614.0,0.9023920813857574
31R022,2006,219681.0,203620.0,0.926889444239602
31R022,2007,227511.0,210659.0,0.9259288561871734
31R022,2008,228049.0,210336.0,0.9223280961547737
31R023,2006,102280.0,96154.0,0.9401055924912006
31R023,2007,103467.0,97362.0,0.9409956797819594
31R023,2008,101755.0,95840.0,0.9418701783696133
31R024,2006,293122.0,271574.0,0.9264879469981783
31R024,2007,283880.0,263061.0,0.9266626743694519
31R024,2008,273835.0,253587.0,0.926057662460971
31R026,2006,36212.0,33900.0,0.9361537611841378
31R026,2007,34414.0,32519.0,0.944935200790376
31R026,2008,34773.0,32911.0,0.9464527075604636
31R027,2006,173842.0,155492.0,0.8944443805294463
31R027,2007,172393.0,155443.0,0.9016781423839715
31R027,2008,183906.0,166507.0,0.9053918849847205
31R029,2006,98750.0,92755.0,0.9392911392405063
31R029,2007,106074.0,100525.0,0.9476874634688991
31R029,2008,114712.0,109302.0,0.9528384127205524
31R030,2006,152843.0,144784.0,0.9472726915854831
31R030,2007,151891.0,143706.0,0.9461126729035954
31R030,2008,151142.0,142640.0,0.9437482632226648
31R031,2006,92994.0,83180.0,0.8944663096543863
31R031,2007,97206.0,87897.0,0.9042343065242886
31R031,2008,97090.0,87211.0,0.8982490472757235
31R032,2006,173366.0,164180.0,0.947013832008583
31R032,2007,165183.0,155575.0,0.9418342081206904
31R032,2008,167050.0,157063.0,0.940215504340018
31R034,2006,215707.0,200108.0,0.9276843125165155
31R034,2007,217471.0,202957.0,0.9332600668594893
31R034,2008,214921.0,200503.0,0.9329148850042573
31R035,2006,62570.0,59150.0,0.9453412178360237
31R035,2007,63660.0,59981.0,0.9422086082312284
31R035,2008,63691.0,59691.0,0.9371967781947214
31R036,2006,176940.0,165811.0,0.9371029727591274
31R036,2007,175183.0,164028.0,0.9363237300422986
31R036,2008,168734.0,158352.0,0.9384712031955622
31R038,2006,75747.0,69509.0,0.9176469035077297
31R038,2007,69787.0,64624.0,0.9260177396936392
31R038,2008,71535.0,66664.0,0.9319074578877472
31R039,2006,88696.0,82250.0,0.9273247948047263
31R039,2007,87910.0,81725.0,0.9296439540439085
31R039,2008,91579.0,85214.0,0.9304971663809388
31R041,2006,123613.0,114931.0,0.9297646687646122
31R041,2007,119579.0,111514.0,0.9325550472909123
31R041,2008,121908.0,114903.0,0.9425386356924894
31R042,2006,174510.0,163967.0,0.9395851240616584
31R042,2007,181854.0,170529.0,0.9377247682206605
31R042,2008,179705.0,168774.0,0.9391725327620266
31R044,2006,160675.0,143677.0,0.8942088065971682
31R044,2007,154763.0,138125.0,0.8924936838908525
31R044,2008,153673.0,138755.0,0.9029237406701243
31R045,2006,181786.0,167614.0,0.9220402011155975
31R045,2007,184030.0,170525.0,0.9266152257784057
31R045,2008,181837.0,169395.0,0.9315760818755259
31R046,2006,54926.0,50703.0,0.9231147361905109
31R046,2007,55793.0,51455.0,0.9222483107199828
31R046,2008,57130.0,52523.0,0.9193593558550673
31R047,2006,36445.0,34503.0,0.9467142269172726
31R047,2007,51302.0,48143.0,0.9384234532766754
31R047,2008,76016.0,69990.0,0.9207272153230899
31R048,2006,70934.0,66689.0,0.9401556376349847
31R048,2007,76727.0,72227.0,0.9413505024306958
31R048,2008,83101.0,78109.0,0.9399285207157555
31R049,2006,192880.0,172187.0,0.8927156781418498
31R049,2007,177631.0,158198.0,0.8905990508413509
31R049,2008,166348.0,149578.0,0.8991872460143795
31R050,2006,101561.0,94576.0,0.9312235996100865
31R050,2007,109736.0,102157.0,0.930934242181235
31R050,2008,112084.0,105358.0,0.9399914349951822
31R051,2006,223551.0,201471.0,0.901230591677067
31R051,2007,219223.0,197984.0,0.9031169174767246
31R051,2008,210774.0,190418.0,0.9034226232837067
31R052,2006,118381.0,110128.0,0.9302844206418259
31R052,2007,118947.0,110329.0,0.927547563200417
31R052,2008,120789.0,112170.0,0.928644164617639
31R053,2006,130741.0,122253.0,0.935077749137608
31R053,2007,129221.0,120187.0,0.9300887626624156
31R053,2008,125851.0,116918.0,0.9290192370342707
31R054,2006,152932.0,143938.0,0.9411895482959747
31R054,2007,157222.0,147669.0,0.9392387833763722
31R054,2008,161225.0,151585.0,0.9402077841525818
31R055,2006,124758.0,117212.0,0.9395149008480418
31R055,2007,131551.0,123931.0,0.9420756968780168
31R055,2008,128765.0,120841.0,0.9384615384615385
31R056,2006,139562.0,130634.0,0.9360284318080853
31R056,2007,140639.0,132401.0,0.941424498183292
31R056,2008,140554.0,132114.0,0.9399519046060589
31R057,2006,118117.0,107513.0,0.9102246078041264
31R057,2007,123796.0,112899.0,0.9119761543183947
31R057,2008,122456.0,111592.0,0.911282419807931
31R058,2006,140556.0,131292.0,0.9340903269871084
31R058,2007,138496.0,129571.0,0.9355577056377079
31R058,2008,136021.0,127021.0,0.9338337462597687
31R060,2006,174948.0,161872.0,0.9252577908864348
31R060,2007,166214.0,154329.0,0.9284957945780741
31R060,2008,159118.0,147458.0,0.9267210497869506
31R061,2006,243485.0,220738.0,0.9065774072324784
31R061,2007,248949.0,228068.0,0.9161233827008745
31R061,2008,247504.0,225656.0,0.9117266791647812
31R063,2008,25429.0,24022.0,0.9446694718628338
31R064,2008,23766.0,21278.0,0.8953126314903644
31R065,2008,26608.0,24694.0,0.9280667468430547
31R069,2006,147956.0,138903.0,0.9388128903187434
31R069,2007,156355.0,146769.0,0.9386907997825461
31R069,2008,156497.0,146658.0,0.9371297852354997
31R072,2006,331348.0,302094.0,0.9117121576107295
31R072,2007,340180.0,311116.0,0.9145628784761008
31R072,2008,332534.0,303579.0,0.9129261970204551
31R075,2006,260602.0,242263.0,0.9296283221157167
31R075,2007,249320.0,233083.0,0.9348748596181614
31R075,2008,231506.0,216699.0,0.9360405345865765
31R080,2006,229702.0,207460.0,0.9031701944258212
31R080,2007,234226.0,214286.0,0.9148685457634934
31R080,2008,236647.0,218376.0,0.9227921756878389
31R440,2006,386030.0,322421.0,0.8352226510892936
31R440,2007,375593.0,326738.0,0.8699256908408837
31R440,2008,356095.0,318068.0,0.8932110813125711
31R445,2006,415458.0,335504.0,0.8075521472687973
31R445,2007,400574.0,337140.0,0.8416422433807487
31R445,2008,363547.0,310971.0,0.855380459747983
31R450,2006,448513.0,386018.0,0.8606617868378397
31R450,2007,474219.0,400192.0,0.8438970180444056
31R450,2008,448679.0,390473.0,0.8702725110825333
31R455,2006,648210.0,575861.0,0.8883864796902239
31R455,2007,649244.0,583241.0,0.8983386831453198
31R455,2008,648661.0,583512.0,0.8995638708046267
31R460,2006,558529.0,486185.0,0.8704740487960339
31R460,2007,561317.0,491276.0,0.8752202409690069
31R460,2008,550455.0,483532.0,0.8784223960178398
31R470,2007,24237.0,17921.0,0.7394066922473903
31R470,2008,23531.0,17633.0,0.7493519187454847
31R600,2006,128863.0,115079.0,0.893033686938842
31R600,2007,125443.0,108173.0,0.8623279098873592
31R600,2008,122116.0,107027.0,0.8764371581119591
31R605,2006,152579.0,146614.0,0.9609054981353922
31R605,2007,157826.0,150952.0,0.956445706030692
31R605,2008,161735.0,154852.0,0.9574427303923084
31R607,2006,24323.0,11715.0,0.4816428894462032
31R607,2007,22602.0,11825.0,0.5231837890452172
31R607,2008,21476.0,12451.0,0.579763456882101
32K045,2006,148212.0,131248.0,0.885542331255229
32K045,2007,137517.0,122791.0,0.8929150577746752
32K045,2008,135497.0,120533.0,0.8895621305268752
32K075,2006,119787.0,107829.0,0.9001728067319492
32K075,2007,114861.0,103285.0,0.899217314841417
32K075,2008,116083.0,105538.0,0.9091598252974165
32K086,2006,101443.0,94477.0,0.9313308951825163
32K086,2007,98403.0,92286.0,0.937837261059114
32K086,2008,97435.0,91411.0,0.938174167393647
32K106,2006,114446.0,103118.0,0.9010188211034025
32K106,2007,114156.0,103263.0,0.9045779459686745
32K106,2008,108033.0,97898.0,0.9061860727740598
32K116,2006,85502.0,78279.0,0.9155224439194405
32K116,2007,92365.0,84959.0,0.9198181129215612
32K116,2008,91860.0,84838.0,0.9235575876333552
32K123,2006,184727.0,169759.0,0.9189723213174035
32K123,2007,178469.0,164890.0,0.9239139570457614
32K123,2008,160996.0,148797.0,0.9242279311287237
32K145,2006,198244.0,182590.0,0.9210367022457174
32K145,2007,180700.0,167340.0,0.92606530160487
32K145,2008,166071.0,154438.0,0.9299516471870465
32K151,2006,88991.0,82472.0,0.9267454012203481
32K151,2007,81785.0,75477.0,0.9228709421042979
32K151,2008,79246.0,72933.0,0.9203366731443858
32K162,2006,143878.0,131238.0,0.912147791879231
32K162,2007,135100.0,122488.0,0.9066469282013323
32K162,2008,126721.0,113484.0,0.8955421753300558
32K274,2006,159599.0,144315.0,0.9042349889410335
32K274,2007,150923.0,136415.0,0.903871510637875
32K274,2008,137677.0,125178.0,0.9092150468124669
32K291,2006,165048.0,145799.0,0.8833733217003539
32K291,2007,150445.0,133820.0,0.8894944996510352
32K291,2008,126261.0,113086.0,0.8956526560062094
32K296,2006,146537.0,129169.0,0.8814770331042672
32K296,2007,111879.0,100258.0,0.8961288534935063
32K296,2008,98398.0,87676.0,0.891034370617289
32K299,2006,94512.0,83150.0,0.8797824614863721
32K299,2007,96180.0,84685.0,0.8804845082137659
32K299,2008,86899.0,77509.0,0.8919435206389026
32K347,2006,102546.0,93050.0,0.9073976556862287
32K347,2007,101376.0,91838.0,0.90591461489899
32K347,2008,99177.0,89210.0,0.8995029089405809
32K349,2006,100926.0,91751.0,0.9090918098408736
32K349,2007,98553.0,89351.0,0.906628920479336
32K349,2008,101340.0,91334.0,0.9012630747977107
32K376,2006,100106.0,92984.0,0.9288554132619423
32K376,2007,104736.0,97809.0,0.9338622823098075
32K376,2008,101054.0,94228.0,0.9324519563797573
32K377,2006,157564.0,143666.0,0.9117945723642457
32K377,2007,159511.0,145243.0,0.9105516233990132
32K377,2008,155699.0,141345.0,0.9078092987109744
32K383,2006,203386.0,193696.0,0.9523566027160179
32K383,2007,225968.0,214337.0,0.948528110174892
32K383,2008,231603.0,217803.0,0.9404152795948238
32K384,2006,121812.0,111578.0,0.9159852888057006
32K384,2007,124322.0,115598.0,0.929827383729348
32K384,2008,125337.0,115635.0,0.9225926901074702
32K403,2006,18399.0,15549.0,0.8451002771889776
32K403,2007,34513.0,28477.0,0.8251093790745516
32K403,2008,49863.0,39637.0,0.7949180755269438
32K480,2006,1476.0,1476.0,1.0
32K480,2007,1341.0,1341.0,1.0
32K545,2006,104940.0,84343.0,0.803725938631599
32K545,2007,109783.0,90230.0,0.8218941001794449
32K545,2008,113562.0,92992.0,0.8188654655606629
32K549,2006,74579.0,60167.0,0.8067552528191582
32K549,2007,73447.0,59521.0,0.8103938894713194
32K549,2008,70521.0,57688.0,0.8180258362757193
32K551,2006,66872.0,56155.0,0.8397386050963034
32K551,2007,66679.0,54768.0,0.8213680469113214
32K551,2008,67865.0,57652.0,0.8495100567302734
32K552,2006,75476.0,61527.0,0.8151862843817902
32K552,2007,80900.0,63757.0,0.7880964153275649
32K552,2008,76985.0,59871.0,0.7776969539520686
32K554,2006,47421.0,41389.0,0.8727989709200565
32K554,2007,49091.0,43262.0,0.8812613309975352
32K554,2008,46497.0,40774.0,0.8769167903305589
32K556,2006,68290.0,54722.0,0.8013179089178504
32K556,2007,76636.0,61847.0,0.8070228091236494
32K556,2008,81130.0,64678.0,0.7972143473437693
32K564,2006,56305.0,39342.0,0.6987301305390285
32K564,2007,55441.0,40118.0,0.7236160963907577
32K564,2008,52977.0,39446.0,0.7445872737225588
75K004,2006,56548.0,50007.0,0.8843283582089553
75K004,2007,54916.0,47876.0,0.8718042100662831
75K004,2008,56961.0,49116.0,0.8622741876020436
75K036,2006,57838.0,45052.0,0.7789342646702859
75K036,2007,50961.0,39987.0,0.7846588567728263
75K036,2008,53595.0,42211.0,0.7875921261311689
75K053,2006,72297.0,61146.0,0.8457612349060127
75K053,2007,70242.0,59305.0,0.8442954357791634
75K053,2008,67414.0,57031.0,0.8459815468597027
75K077,2006,53141.0,47928.0,0.9019024858395589
75K077,2007,53815.0,48589.0,0.9028895289417449
75K077,2008,51782.0,46396.0,0.8959870225174771
75K140,2006,48560.0,38359.0,0.7899299835255355
75K140,2007,53941.0,45341.0,0.8405665449287184
75K140,2008,56209.0,46817.0,0.8329093205714387
75K141,2006,69404.0,56437.0,0.813166388104432
75K141,2007,68980.0,57265.0,0.8301681646854161
75K141,2008,70884.0,58081.0,0.8193809604424129
75K231,2006,58792.0,51155.0,0.8701013743366445
75K231,2007,52288.0,45910.0,0.8780217258261934
75K231,2008,53519.0,46446.0,0.8678413273790616
75K368,2006,59121.0,48373.0,0.8182033456808917
75K368,2007,50740.0,42760.0,0.8427276310603075
75K368,2008,51058.0,42658.0,0.835481217438991
75K369,2006,90296.0,76308.0,0.8450872685390272
75K369,2007,87114.0,74020.0,0.8496912092201024
75K369,2008,103247.0,84820.0,0.8215250806318828
75K370,2006,44525.0,31607.0,0.7098708590679393
75K370,2007,45432.0,31988.0,0.704085226272231
75K370,2008,35404.0,26268.0,0.7419500621398712
75K371,2006,61410.0,39409.0,0.6417358736362156
75K371,2007,57104.0,39412.0,0.6901793219389185
75K371,2008,50304.0,35005.0,0.6958691157760815
75K372,2006,30809.0,28671.0,0.9306046934337369
75K372,2007,30538.0,28501.0,0.9332962211015784
75K372,2008,31790.0,29665.0,0.9331550802139037
75K373,2006,71824.0,59218.0,0.8244876364446425
75K373,2007,69040.0,56697.0,0.8212195828505214
75K373,2008,62168.0,50708.0,0.815660790117102
75K396,2006,66257.0,55520.0,0.8379491978206076
75K396,2007,53351.0,45182.0,0.8468819703473225
75K396,2008,53023.0,44894.0,0.8466891726232012
75K721,2006,84126.0,72294.0,0.8593538264032523
75K721,2007,87900.0,76238.0,0.8673265073947668
75K721,2008,84875.0,72829.0,0.8580736377025037
75K753,2006,71612.0,43400.0,0.606043679830196
75K753,2007,74292.0,44903.0,0.6044123189576267
75K753,2008,61623.0,39648.0,0.643396134560148
75K771,2006,72889.0,64702.0,0.8876785248802974
75K771,2007,67408.0,60317.0,0.8948047709470686
75K771,2008,70270.0,62122.0,0.8840472463355629
75K811,2006,77288.0,64047.0,0.8286797432977953
75K811,2007,78824.0,66223.0,0.8401375215670355
75K811,2008,77528.0,63867.0,0.8237926942523991
75M079,2006,69160.0,56181.0,0.8123337189126663
75M079,2007,74685.0,60151.0,0.805395996518712
75M079,2008,61774.0,49727.0,0.8049826787969049
75M094,2006,43351.0,37348.0,0.8615256856819912
75M094,2007,39543.0,34828.0,0.8807627140075361
75M094,2008,39708.0,34088.0,0.8584668076961821
75M138,2006,66350.0,56648.0,0.853775433308214
75M138,2007,71723.0,60535.0,0.84401098671277
75M138,2008,76565.0,63467.0,0.8289296676026905
75M169,2006,47855.0,38319.0,0.8007313760317626
75M169,2007,41756.0,34260.0,0.8204808889740397
75M169,2008,45378.0,37235.0,0.8205518092467715
75M226,2006,47505.0,41026.0,0.8636143563835386
75M226,2007,49544.0,42172.0,0.8512029710963992
75M226,2008,50060.0,43531.0,0.8695765081901718
75M721,2006,46967.0,38717.0,0.8243447526987033
75M721,2007,46938.0,38902.0,0.8287954322723593
75M721,2008,44845.0,37778.0,0.8424127550451556
75M751,2006,49402.0,30717.0,0.6217764462977208
75M751,2007,47360.0,30159.0,0.6368032094594595
75M751,2008,40644.0,27719.0,0.6819948823934652
75M811,2006,67468.0,55293.0,0.8195440801565187
75M811,2007,68041.0,56577.0,0.8315133522435002
75M811,2008,63865.0,53362.0,0.8355437250450168
75Q004,2006,76796.0,60466.0,0.7873587165998229
75Q004,2007,77428.0,60727.0,0.7843028361832929
75Q004,2008,72873.0,59197.0,0.8123310416752433
75Q009,2006,80283.0,65209.0,0.8122392038164992
75Q009,2007,80635.0,66691.0,0.8270726111490048
75Q009,2008,78418.0,64454.0,0.821928638832921
75Q075,2006,65479.0,55607.0,0.8492341055911056
75Q075,2007,58924.0,50884.0,0.8635530513882289
75Q075,2008,59728.0,51445.0,0.8613213233324404
75Q177,2006,69558.0,63292.0,0.9099169038787774
75Q177,2007,79608.0,72808.0,0.9145814491005929
75Q177,2008,87575.0,77067.0,0.8800114187838995
75Q224,2006,72874.0,65864.0,0.9038065702445317
75Q224,2007,72980.0,66252.0,0.9078103590024664
75Q224,2008,77038.0,69789.0,0.9059035800514033
75Q233,2006,65888.0,55887.0,0.8482121175327829
75Q233,2007,69332.0,58826.0,0.8484682397738418
75Q233,2008,66448.0,55797.0,0.8397092463279557
75Q255,2006,60414.0,55243.0,0.9144072565961532
75Q255,2007,62814.0,57793.0,0.9200655904734614
75Q255,2008,70093.0,63977.0,0.9127444965973778
75Q721,2006,80118.0,66793.0,0.8336828178436806
75Q721,2007,81301.0,67429.0,0.8293747924379774
75Q721,2008,74352.0,64753.0,0.8708978911125457
75Q752,2006,89481.0,52261.0,0.5840457750807434
75Q752,2007,73642.0,45926.0,0.6236386844463757
75Q752,2008,76542.0,53572.0,0.6999033210524941
75Q811,2006,67622.0,58288.0,0.8619679985803437
75Q811,2007,65573.0,57326.0,0.8742317722233236
75Q811,2008,64010.0,56016.0,0.8751132635525699
75Q993,2006,74216.0,63804.0,0.8597068017678129
75Q993,2007,70662.0,60910.0,0.8619908861905975
75Q993,2008,71256.0,60434.0,0.8481250701695295
75R025,2006,91422.0,67044.0,0.7333464592767606
75R025,2007,92713.0,69855.0,0.7534542081477247
75R025,2008,91617.0,69828.0,0.7621729591669668
75R037,2006,58907.0,53777.0,0.9129135756361723
75R037,2007,59779.0,54563.0,0.9127452784422624
75R037,2008,54801.0,49870.0,0.91001989014799
75R373,2006,60039.0,54130.0,0.9015806392511534
75R373,2007,70172.0,63705.0,0.9078407341959756
75R373,2008,74067.0,66761.0,0.9013595798398747
75R721,2006,49172.0,43018.0,0.8748474741722931
75R721,2007,50047.0,43642.0,0.8720203009171379
75R721,2008,56866.0,49555.0,0.8714346006401013
75X010,2006,88733.0,73727.0,0.8308859161754928
75X010,2007,84294.0,70494.0,0.8362872802334685
75X010,2008,79567.0,66345.0,0.8338255809569294
75X012,2006,49533.0,29715.0,0.599903094906426
75X012,2007,50829.0,32291.0,0.6352869424934584
75X012,2008,49833.0,31251.0,0.627114562639215
75X017,2006,59829.0,49528.0,0.8278259706831136
75X017,2007,62446.0,53424.0,0.8555231720206258
75X017,2008,65341.0,55601.0,0.8509358595674997
75X168,2006,72032.0,63109.0,0.8761245002221235
75X168,2007,69714.0,61108.0,0.8765527727572654
75X168,2008,68057.0,58527.0,0.859970318997311
75X176,2006,88470.0,80509.0,0.9100146942466373
75X176,2007,93993.0,85738.0,0.9121743108529359
75X176,2008,101003.0,92090.0,0.9117550963832758
75X186,2006,71159.0,57700.0,0.8108601863432595
75X186,2007,66769.0,55297.0,0.828183737962228
75X186,2008,77095.0,62799.0,0.8145664439976652
75X188,2006,74730.0,62588.0,0.8375217449484812
75X188,2007,74690.0,62230.0,0.8331771321462043
75X188,2008,69784.0,57907.0,0.8298033933279835
75X352,2006,46338.0,38222.0,0.8248521731624153
75X352,2007,51492.0,43871.0,0.8519964266293794
75X352,2008,53717.0,46450.0,0.8647169424949271
75X721,2006,94381.0,75705.0,0.8021211896462211
75X721,2007,84146.0,69314.0,0.8237349368953961
75X721,2008,86221.0,71225.0,0.8260748541538604
75X754,2006,88962.0,61331.0,0.6894067129785751
75X754,2007,90813.0,63684.0,0.7012652373558852
75X754,2008,109181.0,73187.0,0.6703272547421255
75X811,2006,110902.0,90888.0,0.8195343636724315
75X811,2007,107979.0,89408.0,0.828012854351309
75X811,2008,115240.0,95539.0,0.8290437348143006
79K520,2006,48912.0,32814.0,0.6708783120706575
79K529,2006,23310.0,18839.0,0.8081939081939082
79K553,2006,42905.0,32184.0,0.7501223633609136
79K568,2006,38654.0,25538.0,0.6606819475345371
79K575,2006,32377.0,23057.0,0.7121413348982302
79K665,2006,181386.0,96822.0,0.5337898183983328
79K957,2006,11006.0,5729.0,0.5205342540432492
79K957,2007,10787.0,4452.0,0.4127190136275146
79M285,2006,32736.0,19790.0,0.6045332355816226
79M505,2006,89944.0,58324.0,0.6484479231521836
79M510,2006,347365.0,192826.0,0.5551106185136672
79M515,2006,87373.0,79717.0,0.9123756766964622
79M544,2006,71364.0,51806.0,0.7259402499859874
79M550,2006,83883.0,74607.0,0.8894174028110583
79M560,2006,136224.0,114420.0,0.8399400986610289
79M570,2006,145398.0,100474.0,0.6910273868966561
79M595,2006,43126.0,38504.0,0.8928256736075685
79M650,2006,34619.0,24125.0,0.6968716600710593
79M911,2006,20469.0,12624.0,0.6167375054961161
79Q540,2006,71136.0,50258.0,0.7065058479532164
